dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,2.643590,14.132467,1.015447,2.068647,2.341350,2.871142,0.376980
0.010000,2.663010,14.140255,1.036371,2.092368,2.372114,3.076365,0.385753
0.010000,2.682584,14.148305,1.057535,2.116418,2.404937,3.282297,0.394615
0.010000,2.702310,14.156624,1.078943,2.140816,2.439828,3.489108,0.403561
0.010000,2.722187,14.165218,1.100599,2.165584,2.476783,3.695553,0.412589
0.010000,2.742216,14.174094,1.122506,2.190742,2.515787,3.900369,0.421694
0.010000,2.762396,14.183258,1.144670,2.216310,2.556822,4.103502,0.430874
0.010000,2.782726,14.192717,1.167093,2.242309,2.599853,4.303141,0.440124
0.010000,2.803206,14.202479,1.189780,2.268757,2.644840,4.498666,0.449439
0.010000,2.823836,14.212550,1.212737,2.295674,2.691734,4.689378,0.458815
0.010000,2.844615,14.222937,1.235968,2.323079,2.740469,4.873505,0.468249
0.010000,2.865544,14.233647,1.259478,2.350989,2.790978,5.050936,0.477734
0.010000,2.886622,14.244687,1.283272,2.379421,2.843177,5.219900,0.487266
0.010000,2.907848,14.256065,1.307356,2.408390,2.896978,5.380130,0.496840
0.010000,2.929224,14.267789,1.331735,2.437913,2.952279,5.530094,0.506451
0.010000,2.950748,14.279864,1.356415,2.468003,3.008973,5.669385,0.516094
0.010000,2.972420,14.292300,1.381402,2.498672,3.066942,5.796836,0.525762
0.010000,2.994241,14.305103,1.406701,2.529933,3.126062,5.912010,0.535452
0.010000,3.016209,14.318281,1.432319,2.561795,3.186200,6.013806,0.545156
0.010000,3.038326,14.331842,1.458262,2.594267,3.247221,6.102131,0.554869
0.010000,3.060590,14.345792,1.484535,2.627357,3.308981,6.175945,0.564585
0.010000,3.083001,14.360140,1.511146,2.661070,3.371334,6.235328,0.574299
0.010000,3.105560,14.374892,1.538100,2.695412,3.434129,6.279538,0.584005
0.010000,3.128265,14.390057,1.565404,2.730384,3.497216,6.308707,0.593696
0.010000,3.151116,14.405642,1.593064,2.765988,3.560441,6.322521,0.603367
0.010000,3.174113,14.421654,1.621086,2.802225,3.623652,6.321080,0.613011
0.010000,3.197256,14.438100,1.649477,2.839092,3.686698,6.304552,0.622624
0.010000,3.220543,14.454987,1.678243,2.876586,3.749429,6.273083,0.632198
0.010000,3.243973,14.472322,1.707388,2.914517,3.793144,4.371572,0.641728
0.010000,3.267541,14.490108,1.736915,2.952690,3.817260,2.411515,0.651207
0.010000,3.291245,14.508351,1.766826,2.991089,3.839895,2.263595,0.660627
0.010000,3.315080,14.527053,1.797123,3.029698,3.860881,2.098552,0.669983
0.010000,3.339043,14.546220,1.827808,3.068498,3.880058,1.917711,0.679267
0.010000,3.363130,14.565853,1.858882,3.107471,3.897280,1.722231,0.688473
0.010000,3.387337,14.585956,1.890348,3.146595,3.912417,1.513693,0.697596
0.010000,3.411660,14.606532,1.922207,3.185849,3.925351,1.293376,0.706629
0.010000,3.436095,14.627582,1.954459,3.225209,3.935980,1.062882,0.715566
0.010000,3.460639,14.649109,1.987105,3.264651,3.944217,0.823661,0.724403
0.010000,3.485287,14.671113,2.020147,3.304151,3.949990,0.577348,0.733133
0.010000,3.510036,14.693596,2.053584,3.343683,3.953243,0.325269,0.741753
0.010000,3.534883,14.716559,2.087416,3.383222,3.953933,0.069081,0.750257
0.010000,3.559822,14.740002,2.121643,3.422743,3.952035,-0.189888,0.758640
0.010000,3.584851,14.763923,2.156266,3.462218,3.947534,-0.450104,0.766899
0.010000,3.609965,14.788324,2.191282,3.501622,3.940430,-0.710365,0.775029
0.010000,3.635162,14.813203,2.226691,3.540930,3.930735,-0.969447,0.783027
0.010000,3.660437,14.838558,2.262492,3.580115,3.918477,-1.225858,0.790889
0.010000,3.685788,14.864388,2.298684,3.619151,3.903687,-1.478999,0.798611
0.010000,3.711210,14.890690,2.335264,3.658016,3.886414,-1.727322,0.806192
0.010000,3.736700,14.917463,2.372231,3.696683,3.866710,-1.970372,0.813627
0.010000,3.762256,14.944703,2.409582,3.735129,3.844640,-2.207017,0.820914
0.010000,3.787874,14.972407,2.447315,3.773332,3.820272,-2.436748,0.828052
0.010000,3.813551,15.000572,2.485428,3.811269,3.793686,-2.658634,0.835037
0.010000,3.839285,15.029193,2.523917,3.848918,3.764960,-2.872553,0.841868
0.010000,3.865073,15.058267,2.562780,3.886260,3.734183,-3.077692,0.848542
0.010000,3.890912,15.087789,2.602013,3.923274,3.701444,-3.273912,0.855059
0.010000,3.916801,15.117754,2.641612,3.959943,3.666837,-3.460708,0.861417
0.010000,3.942736,15.148157,2.681574,3.996247,3.630457,-3.638037,0.867614
0.010000,3.968717,15.178993,2.721896,4.032171,3.592398,-3.805908,0.873650
0.010000,3.994740,15.210256,2.762573,4.067699,3.552761,-3.963711,0.879523
0.010000,4.020806,15.241941,2.803601,4.102815,3.511639,-4.112141,0.885233
0.010000,4.046911,15.274041,2.844976,4.137507,3.469133,-4.250655,0.890779
0.010000,4.073055,15.306550,2.886694,4.171760,3.425337,-4.379582,0.896160
0.010000,4.099238,15.339461,2.928750,4.205564,3.380344,-4.499309,0.901377
0.010000,4.125457,15.372769,2.971139,4.238906,3.334251,-4.609317,0.906427
0.010000,4.151712,15.406466,3.013856,4.271777,3.287144,-4.710653,0.911312
0.010000,4.178003,15.440544,3.056898,4.304169,3.239115,-4.802961,0.916032
0.010000,4.204330,15.474998,3.100259,4.336071,3.190248,-4.886671,0.920585
0.010000,4.230692,15.509820,3.143934,4.367477,3.140625,-4.962284,0.924972
0.010000,4.257089,15.545001,3.187917,4.398381,3.090329,-5.029600,0.929193
0.010000,4.283522,15.580536,3.232205,4.428775,3.039433,-5.089570,0.933249
0.010000,4.309990,15.616416,3.276792,4.458655,2.988015,-5.141873,0.937138
0.010000,4.336496,15.652633,3.321672,4.488017,2.936141,-5.187362,0.940863
0.010000,4.363039,15.689180,3.366840,4.516855,2.883880,-5.226143,0.944421
0.010000,4.389620,15.726049,3.412292,4.545168,2.831295,-5.258425,0.947815
0.010000,4.416241,15.763231,3.458022,4.572953,2.778448,-5.284757,0.951044
0.010000,4.442902,15.800719,3.504024,4.600207,2.725394,-5.305417,0.954108
0.010000,4.469606,15.838505,3.550293,4.626929,2.672186,-5.320760,0.957009
0.010000,4.496354,15.876580,3.596824,4.653117,2.618877,-5.330882,0.959745
0.010000,4.523148,15.914936,3.643612,4.678772,2.565512,-5.336527,0.962318
0.010000,4.549989,15.953565,3.690651,4.703894,2.512137,-5.337518,0.964727
0.010000,4.576880,15.992459,3.737936,4.728482,2.458790,-5.334639,0.966974
0.010000,4.603823,16.031609,3.785461,4.752537,2.405512,-5.327821,0.969058
0.010000,4.630821,16.071007,3.833222,4.776060,2.352336,-5.317607,0.970980
0.010000,4.657876,16.110644,3.881212,4.799053,2.299295,-5.304052,0.972740
0.010000,4.684990,16.150513,3.929427,4.821517,2.246419,-5.287686,0.974338
0.010000,4.712167,16.190604,3.977862,4.843455,2.193733,-5.268592,0.975774
0.010000,4.739410,16.230909,4.026511,4.864867,2.141261,-5.247135,0.977050
0.010000,4.766721,16.271421,4.075368,4.885758,2.089026,-5.223525,0.978164
0.010000,4.794104,16.312129,4.124429,4.906128,2.037046,-5.198037,0.979118
0.010000,4.821562,16.353026,4.173689,4.925981,1.985337,-5.170916,0.979910
0.010000,4.849099,16.394104,4.223142,4.945320,1.933912,-5.142421,0.980543
0.010000,4.876718,16.435353,4.272784,4.964148,1.882785,-5.112761,0.981015
0.010000,4.904422,16.476765,4.322609,4.982468,1.831963,-5.082190,0.981327
0.010000,4.932216,16.518331,4.372611,5.000283,1.781453,-5.050940,0.981478
0.010000,4.960103,16.560044,4.422787,5.017567,1.728483,-5.296993,0.981470
0.010000,4.988087,16.601893,4.473130,5.034325,1.675795,-5.268846,0.981301
0.010000,5.016172,16.643870,4.523636,5.050587,1.626184,-4.961073,0.980971
0.010000,5.044361,16.685967,4.574300,5.066356,1.576890,-4.929413,0.980482
0.010000,5.072660,16.728175,4.625116,5.081635,1.527908,-4.898229,0.979832
0.010000,5.101072,16.770484,4.676080,5.096427,1.479230,-4.867742,0.979022
0.010000,5.129601,16.812888,4.727188,5.110736,1.430848,-4.838207,0.978051
0.010000,5.158253,16.855375,4.778433,5.124563,1.382750,-4.809862,0.976919
0.010000,5.187030,16.897939,4.829812,5.137913,1.334921,-4.782866,0.975626
0.010000,5.215939,16.940570,4.881320,5.150786,1.287345,-4.757634,0.974172
