dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,9.000894,10.264741,8.629646,2.165528,-2.709281,2.702171,5.949806
0.010000,9.021126,10.257809,8.651032,2.138698,-2.682938,2.634250,5.956374
0.010000,9.041151,10.251093,8.672154,2.112125,-2.657298,2.564038,5.962906
0.010000,9.060970,10.244591,8.693012,2.085802,-2.632377,2.492062,5.969398
0.010000,9.080582,10.238296,8.713609,2.059720,-2.608195,2.418199,5.975848
0.010000,9.099987,10.232206,8.733948,2.033872,-2.584765,2.343072,5.982255
0.010000,9.119186,10.226314,8.754030,2.008251,-2.562100,2.266467,5.988616
0.010000,9.138178,10.220617,8.773859,1.982849,-2.540209,2.189075,5.994929
0.010000,9.156965,10.215111,8.793435,1.957658,-2.519103,2.110651,6.001192
0.010000,9.175545,10.209790,8.812762,1.932670,-2.498784,2.031848,6.007403
0.010000,9.193918,10.204652,8.831841,1.907877,-2.479259,1.952516,6.013561
0.010000,9.212086,10.199690,8.850673,1.883272,-2.460528,1.873107,6.019662
0.010000,9.230047,10.194903,8.869262,1.858846,-2.442591,1.793748,6.025707
0.010000,9.247802,10.190284,8.887608,1.834592,-2.425446,1.714477,6.031693
0.010000,9.265351,10.185831,8.905713,1.810501,-2.409087,1.635871,6.037619
0.010000,9.282693,10.181538,8.923578,1.786566,-2.393511,1.557613,6.043483
0.010000,9.299829,10.177403,8.941206,1.762779,-2.378709,1.480165,6.049284
0.010000,9.316758,10.173421,8.958598,1.739132,-2.364671,1.403880,6.055021
0.010000,9.333481,10.169587,8.975754,1.715618,-2.351388,1.328254,6.060691
0.010000,9.349996,10.165899,8.992676,1.692230,-2.338847,1.254123,6.066295
0.010000,9.366305,10.162353,9.009366,1.668959,-2.327035,1.181226,6.071831
0.010000,9.382406,10.158944,9.025824,1.645800,-2.315938,1.109666,6.077298
0.010000,9.398300,10.155670,9.042051,1.622745,-2.305539,1.039927,6.082695
0.010000,9.413985,10.152526,9.058049,1.599786,-2.295824,0.971425,6.088021
0.010000,9.429463,10.149508,9.073818,1.576919,-2.286773,0.905134,6.093275
0.010000,9.444733,10.146614,9.089360,1.554135,-2.278371,0.840160,6.098456
0.010000,9.459794,10.143839,9.104674,1.531429,-2.270597,0.777452,6.103565
0.010000,9.474645,10.141181,9.119762,1.508795,-2.263432,0.716468,6.108599
0.010000,9.489288,10.138636,9.134624,1.486226,-2.256859,0.657294,6.113559
0.010000,9.503721,10.136200,9.149261,1.463717,-2.250854,0.600565,6.118443
0.010000,9.517944,10.133871,9.163674,1.441263,-2.245398,0.545526,6.123252
0.010000,9.531957,10.131644,9.177862,1.418859,-2.240472,0.492638,6.127985
0.010000,9.545759,10.129518,9.191827,1.396498,-2.236055,0.441741,6.132641
0.010000,9.559350,10.127488,9.205569,1.374177,-2.232122,0.393271,6.137221
0.010000,9.572730,10.125552,9.219088,1.351890,-2.228658,0.346351,6.141723
0.010000,9.585898,10.123706,9.232384,1.329634,-2.225638,0.302018,6.146148
0.010000,9.598853,10.121949,9.245458,1.307404,-2.223046,0.259213,6.150495
0.010000,9.611595,10.120275,9.258310,1.285195,-2.220855,0.219126,6.154763
0.010000,9.624125,10.118684,9.270940,1.263004,-2.219052,0.180302,6.158954
0.010000,9.636441,10.117172,9.283349,1.240828,-2.217609,0.144325,6.163067
0.010000,9.648542,10.115736,9.295535,1.218663,-2.216513,0.109523,6.167101
