dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,4.965761,12.856893,3.547214,4.599614,1.177038,-7.269122,5.692554
0.010000,5.003994,12.831124,3.593321,4.610668,1.105356,-7.168211,5.687710
0.010000,5.042189,12.805114,3.639531,4.621014,1.034669,-7.068649,5.682962
0.010000,5.080341,12.778869,3.685838,4.630664,0.964964,-6.970557,5.678312
0.010000,5.118445,12.752399,3.732234,4.639626,0.896221,-6.874274,5.673761
0.010000,5.156497,12.725709,3.778713,4.647910,0.828422,-6.779856,5.669312
0.010000,5.194494,12.698808,3.825268,4.655526,0.761547,-6.687531,5.664965
0.010000,5.232431,12.671705,3.871893,4.662482,0.695572,-6.597564,5.660723
0.010000,5.270306,12.644405,3.918581,4.668786,0.630473,-6.509877,5.656586
0.010000,5.308114,12.616918,3.965325,4.674449,0.566226,-6.424726,5.652557
0.010000,5.345854,12.589251,4.012120,4.679477,0.502803,-6.342224,5.648637
0.010000,5.383522,12.561412,4.058959,4.683878,0.440179,-6.262428,5.644826
0.010000,5.421115,12.533409,4.105835,4.687662,0.378326,-6.185285,5.641126
0.010000,5.458632,12.505251,4.152744,4.690834,0.317215,-6.111101,5.637539
0.010000,5.496069,12.476944,4.199678,4.693402,0.256819,-6.039588,5.634064
0.010000,5.533425,12.448498,4.246632,4.695373,0.197108,-5.971105,5.630704
0.010000,5.570698,12.419920,4.293599,4.696754,0.138054,-5.905381,5.627458
0.010000,5.607886,12.391219,4.340575,4.697550,0.079629,-5.842542,5.624328
0.010000,5.644987,12.362403,4.387552,4.697768,0.021804,-5.782535,5.621315
0.010000,5.682000,12.333479,4.434526,4.697413,-0.035450,-5.725346,5.618418
0.010000,5.718924,12.304455,4.481491,4.696492,-0.092159,-5.670918,5.615640
0.010000,5.755757,12.275341,4.528441,4.695008,-0.148351,-5.619199,5.612981
0.010000,5.792498,12.246144,4.575371,4.692968,-0.204052,-5.570124,5.610440
0.010000,5.829147,12.216872,4.622275,4.690375,-0.259289,-5.523625,5.608019
0.010000,5.865701,12.187533,4.669147,4.687234,-0.314085,-5.479672,5.605719
0.010000,5.902161,12.158135,4.715983,4.683549,-0.368465,-5.438026,5.603539
0.010000,5.938526,12.128687,4.762776,4.679325,-0.422454,-5.398817,5.601480
0.010000,5.974795,12.099196,4.809522,4.674564,-0.476071,-5.361774,5.599542
0.010000,6.010968,12.069671,4.856214,4.669271,-0.529340,-5.326880,5.597727
0.010000,6.047044,12.040119,4.902849,4.663448,-0.582280,-5.293990,5.596033
