dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,5.051513,10.462514,3.958396,4.539968,1.545277,-4.852045,5.552289
0.010000,5.085424,10.432105,4.003945,4.554934,1.496617,-4.865991,5.552094
0.010000,5.119440,10.401594,4.049640,4.569413,1.447821,-4.879545,5.552028
0.010000,5.153557,10.370991,4.095471,4.583160,1.374774,-7.304760,5.552091
0.010000,5.187776,10.340306,4.141433,4.596173,1.301305,-7.346868,5.552282
0.010000,5.222096,10.309547,4.187520,4.608690,1.251678,-4.962721,5.552603
0.010000,5.256517,10.278720,4.233727,4.620709,1.201915,-4.976257,5.553053
0.010000,5.291039,10.247834,4.280049,4.632229,1.152013,-4.990205,5.553632
0.010000,5.325664,10.216897,4.326482,4.643249,1.101966,-5.004666,5.554339
0.010000,5.360391,10.185917,4.373019,4.653767,1.051768,-5.019824,5.555175
0.010000,5.395221,10.154901,4.419657,4.663781,1.001410,-5.035822,5.556140
0.010000,5.430154,10.123858,4.466390,4.673290,0.950882,-5.052778,5.557233
0.010000,5.465190,10.092796,4.513213,4.682291,0.900173,-5.070892,5.558455
0.010000,5.500329,10.061722,4.560121,4.690784,0.849271,-5.090254,5.559805
0.010000,5.535573,10.030646,4.607108,4.698766,0.798160,-5.111033,5.561282
0.010000,5.570920,9.999574,4.654171,4.706234,0.746827,-5.133367,5.562888
0.010000,5.606371,9.968516,4.701303,4.713186,0.695252,-5.157448,5.564621
0.010000,5.641927,9.937479,4.748499,4.719621,0.643420,-5.183278,5.566481
0.010000,5.677587,9.906472,4.795754,4.725534,0.591308,-5.211167,5.568468
0.010000,5.713351,9.875503,4.843063,4.730923,0.538897,-5.241117,5.570582
0.010000,5.749219,9.844580,4.890421,4.735784,0.486164,-5.273271,5.572823
0.010000,5.785191,9.813711,4.937822,4.740115,0.433085,-5.307893,5.575189
0.010000,5.821267,9.782906,4.985262,4.743912,0.379636,-5.344866,5.577682
0.010000,5.857447,9.752171,5.032733,4.747169,0.325790,-5.384588,5.580299
0.010000,5.893729,9.721516,5.080232,4.749885,0.271522,-5.426841,5.583041
0.010000,5.930114,9.690949,5.127753,4.752053,0.216801,-5.472093,5.585907
0.010000,5.966600,9.660478,5.175289,4.753669,0.161600,-5.520146,5.588897
0.010000,6.003188,9.630112,5.222837,4.754728,0.105887,-5.571237,5.592010
0.010000,6.039875,9.599859,5.270389,4.755224,0.049633,-5.625400,5.595246
0.010000,6.076662,9.569728,5.317940,4.755152,-0.007194,-5.682779,5.598603
0.010000,6.113546,9.539727,5.365485,4.754506,-0.064628,-5.743321,5.602081
0.010000,6.150527,9.509864,5.413018,4.753279,-0.122699,-5.807158,5.605679
0.010000,6.187602,9.480147,5.460533,4.751464,-0.181442,-5.874310,5.609396
0.010000,6.224771,9.450586,5.508023,4.749055,-0.240890,-5.944755,5.613232
0.010000,6.262031,9.421189,5.555484,4.746045,-0.301077,-6.018681,5.617185
0.010000,6.299380,9.391964,5.602908,4.742424,-0.362035,-6.095782,5.621253
0.010000,6.336815,9.362919,5.650290,4.738186,-0.423798,-6.176335,5.625437
0.010000,6.374335,9.334062,5.697623,4.733322,-0.486399,-6.260086,5.629734
0.010000,6.411937,9.305403,5.744901,4.727824,-0.549870,-6.347170,5.634144
0.010000,6.449617,9.276949,5.792118,4.721681,-0.614244,-6.437307,5.638664
0.010000,6.487372,9.248708,5.839267,4.714886,-0.679549,-6.530547,5.643294
0.010000,6.525200,9.220689,5.886341,4.707428,-0.745817,-6.626828,5.648032
0.010000,6.563095,9.192899,5.933334,4.699297,-0.813075,-6.725755,5.652876
0.010000,6.601055,9.165347,5.980239,4.690483,-0.881349,-6.827468,5.657824
0.010000,6.639075,9.138041,6.027049,4.680977,-0.950665,-6.931542,5.662874
0.010000,6.677150,9.110988,6.073757,4.670766,-1.021045,-7.038047,5.668025
0.010000,6.715277,9.084196,6.120355,4.659841,-1.092510,-7.146413,5.673274
0.010000,6.753448,9.057673,6.166837,4.648190,-1.165076,-7.256689,5.678619
0.010000,6.791661,9.031426,6.213195,4.635803,-1.238761,-7.368496,5.684058
0.010000,6.829908,9.005463,6.259422,4.622667,-1.313576,-7.481469,5.689589
0.010000,6.868183,8.979791,6.305509,4.608772,-1.389530,-7.595376,5.695208
0.010000,6.906482,8.954418,6.351450,4.594105,-1.466629,-7.709922,5.700914
0.010000,6.944796,8.929349,6.397237,4.578657,-1.544876,-7.824653,5.706703
0.010000,6.983119,8.904592,6.442861,4.562414,-1.624268,-7.939208,5.712573
0.010000,7.021444,8.880154,6.488315,4.545366,-1.704801,-8.053336,5.718521
0.010000,7.059764,8.856041,6.533590,4.527501,-1.786465,-8.166446,5.724543
0.010000,7.098070,8.832259,6.578678,4.508809,-1.869248,-8.278209,5.730637
0.010000,7.136354,8.808814,6.623571,4.489277,-1.953131,-8.388301,5.736800
0.010000,7.174609,8.785713,6.668259,4.468897,-2.038091,-8.496066,5.743027
0.010000,7.212825,8.762959,6.712736,4.447655,-2.124105,-8.601341,5.749316
0.010000,7.250993,8.740560,6.756991,4.425544,-2.211139,-8.703414,5.755663
0.010000,7.289104,8.718519,6.801017,4.402553,-2.299160,-8.802080,5.762065
0.010000,7.327149,8.696842,6.844804,4.378671,-2.388128,-8.896798,5.768517
0.010000,7.365117,8.675534,6.888343,4.353891,-2.477999,-8.987160,5.775015
0.010000,7.402998,8.654597,6.931625,4.328204,-2.568727,-9.072779,5.781557
0.010000,7.440785,8.634035,6.974644,4.301889,-2.631498,-6.277131,5.788138
0.010000,7.478471,8.613849,7.017396,4.275236,-2.665262,-3.376356,5.794755
0.010000,7.516052,8.594039,7.059878,4.248251,-2.698532,-3.327062,5.801405
0.010000,7.553522,8.574606,7.102088,4.220932,-2.731938,-3.340527,5.808085
0.010000,7.590874,8.555550,7.144021,4.193277,-2.765439,-3.350147,5.814792
0.010000,7.628104,8.536870,7.185673,4.165287,-2.798997,-3.355810,5.821523
0.010000,7.665205,8.518568,7.227043,4.136962,-2.832572,-3.357441,5.828274
0.010000,7.702170,8.500641,7.268126,4.108300,-2.866121,-3.354922,5.835043
0.010000,7.738995,8.483091,7.308919,4.079304,-2.899603,-3.348241,5.841826
0.010000,7.775672,8.465915,7.349419,4.049975,-2.932976,-3.337317,5.848620
0.010000,7.812196,8.449112,7.389622,4.020313,-2.966198,-3.322176,5.855421
0.010000,7.848560,8.432683,7.429525,3.990320,-2.999226,-3.302802,5.862228
0.010000,7.884757,8.416624,7.469125,3.960000,-3.032018,-3.279206,5.869037
0.010000,7.920782,8.400934,7.508419,3.929355,-3.064533,-3.251472,5.875844
0.010000,7.956629,8.385611,7.547403,3.898388,-3.096729,-3.219588,5.882647
0.010000,7.992290,8.370654,7.586074,3.867102,-3.128567,-3.183771,5.889443
0.010000,8.027760,8.356059,7.624429,3.835502,-3.160006,-3.143939,5.896229
0.010000,8.063032,8.341825,7.662465,3.803592,-3.191010,-3.100425,5.903001
0.010000,8.098100,8.327948,7.700178,3.771376,-3.221542,-3.053147,5.909757
0.010000,8.132957,8.314425,7.737567,3.738861,-3.251566,-3.002385,5.916495
0.010000,8.167598,8.301254,7.774627,3.706050,-3.281049,-2.948366,5.923211
0.010000,8.202017,8.288431,7.811357,3.672951,-3.309959,-2.890982,5.929903
0.010000,8.236206,8.275953,7.847753,3.639568,-3.338268,-2.830854,5.936567
0.010000,8.270161,8.263815,7.883812,3.605908,-3.365945,-2.767712,5.943202
0.010000,8.303876,8.252015,7.919531,3.571979,-3.392967,-2.702199,5.949806
0.010000,8.337343,8.240548,7.954909,3.537786,-3.419308,-2.634107,5.956374
0.010000,8.370559,8.229410,7.989943,3.503336,-3.444949,-2.564101,5.962906
0.010000,8.403517,8.218596,8.024629,3.468638,-3.469868,-2.491899,5.969398
0.010000,8.436211,8.208103,8.058966,3.433697,-3.494051,-2.418307,5.975848
0.010000,8.468637,8.197925,8.092951,3.398522,-3.517480,-2.342890,5.982255
0.010000,8.500788,8.188059,8.126582,3.363121,-3.540146,-2.266604,5.988616
0.010000,8.532660,8.178499,8.159857,3.327500,-3.562035,-2.188900,5.994929
0.010000,8.564248,8.169240,8.192774,3.291669,-3.583143,-2.110778,6.001192
0.010000,8.595546,8.160278,8.225330,3.255634,-3.603460,-2.031728,6.007403
0.010000,8.626551,8.151607,8.257525,3.219405,-3.622986,-1.952571,6.013561
0.010000,8.657256,8.143222,8.289354,3.182987,-3.641717,-1.873108,6.019662
0.010000,8.687659,8.135118,8.320818,3.146391,-3.659653,-1.793658,6.025707
0.010000,8.717753,8.127289,8.351915,3.109623,-3.676800,-1.714677,6.031693
0.010000,8.747536,8.119731,8.382641,3.072691,-3.693157,-1.635689,6.037619
0.010000,8.777003,8.112438,8.412997,3.035604,-3.708734,-1.557703,6.043483
0.010000,8.806150,8.105404,8.442981,2.998369,-3.723538,-1.480386,6.049284
0.010000,8.834973,8.098623,8.472591,2.960993,-3.737573,-1.403560,6.055021
0.010000,8.863469,8.092092,8.501826,2.923484,-3.750858,-1.328482,6.060691
0.010000,8.891634,8.085802,8.530684,2.885850,-3.763399,-1.254096,6.066295
0.010000,8.919464,8.079750,8.559165,2.848098,-3.775211,-1.181191,6.071831
0.010000,8.946957,8.073930,8.587268,2.810235,-3.786310,-1.109901,6.077298
0.010000,8.974110,8.068336,8.614990,2.772268,-3.796707,-1.039689,6.082695
0.010000,9.000918,8.062962,8.642332,2.734204,-3.806425,-0.971810,6.088021
0.010000,9.027381,8.057803,8.669293,2.696049,-3.815473,-0.904828,6.093275
0.010000,9.053494,8.052854,8.695871,2.657810,-3.823878,-0.840478,6.098456
0.010000,9.079255,8.048108,8.722066,2.619494,-3.831651,-0.777310,6.103565
0.010000,9.104663,8.043561,8.747877,2.581106,-3.838815,-0.716405,6.108599
0.010000,9.129714,8.039206,8.773304,2.542652,-3.845393,-0.657742,6.113559
0.010000,9.154406,8.035039,8.798345,2.504138,-3.851396,-0.600340,6.118443
0.010000,9.178737,8.031054,8.823001,2.465569,-3.856852,-0.545568,6.123252
0.010000,9.202706,8.027246,8.847270,2.426951,-3.861779,-0.492701,6.127985
0.010000,9.226311,8.023609,8.871153,2.388289,-3.866199,-0.442047,6.132641
0.010000,9.249549,8.020138,8.894649,2.349588,-3.870128,-0.392884,6.137221
0.010000,9.272419,8.016829,8.917757,2.310852,-3.873595,-0.346712,6.141723
0.010000,9.294920,8.013675,8.940478,2.272086,-3.876613,-0.301744,6.146148
0.010000,9.317050,8.010672,8.962811,2.233294,-3.879210,-0.259757,6.150495
0.010000,9.338808,8.007815,8.984756,2.194480,-3.881397,-0.218680,6.154763
0.010000,9.360193,8.005100,9.006313,2.155648,-3.883206,-0.180936,6.158954
0.010000,9.381203,8.002520,9.027481,2.116801,-3.884644,-0.143752,6.163067
0.010000,9.401838,8.000071,9.048260,2.077944,-3.885743,-0.109905,6.167101
0.010000,9.422096,7.997750,9.068651,2.039079,-3.886514,-0.077105,6.171057
