dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,4.662618,10.420776,3.396175,4.282524,2.064658,-4.578400,5.597727
0.010000,4.695904,10.393511,3.439202,4.302709,2.018545,-4.611291,5.596033
0.010000,4.729296,10.366065,3.482426,4.322430,1.972123,-4.642254,5.594462
0.010000,4.762797,10.338447,3.525843,4.341684,1.925408,-4.671481,5.593013
0.010000,4.796403,10.310662,3.569448,4.360468,1.878418,-4.698994,5.591688
0.010000,4.830115,10.282719,3.613235,4.378780,1.831168,-4.724971,5.590485
0.010000,4.863933,10.254622,3.657202,4.396617,1.783673,-4.749540,5.589406
0.010000,4.897855,10.226381,3.701341,4.413976,1.735945,-4.772769,5.588450
0.010000,4.931882,10.198001,3.745650,4.430856,1.687996,-4.794874,5.587618
0.010000,4.966013,10.169489,3.790122,4.447255,1.639837,-4.815894,5.586910
0.010000,5.000247,10.140854,3.834754,4.463169,1.591477,-4.836046,5.586325
0.010000,5.034585,10.112101,3.879540,4.478599,1.542923,-4.855386,5.585864
0.010000,5.069026,10.083239,3.924476,4.493540,1.494182,-4.874102,5.585528
0.010000,5.103569,10.054275,3.969556,4.507993,1.445259,-4.892296,5.585315
0.010000,5.138215,10.025215,4.014775,4.521955,1.396158,-4.910124,5.585227
0.010000,5.172963,9.996069,4.060128,4.535280,1.332523,-6.363475,5.585263
0.010000,5.207811,9.966845,4.105608,4.547965,1.268546,-6.397672,5.585423
0.010000,5.242758,9.937551,4.151209,4.560152,1.218668,-4.987790,5.585707
0.010000,5.277805,9.908193,4.196927,4.571838,1.168613,-5.005495,5.586115
0.010000,5.312952,9.878780,4.242758,4.583022,1.118378,-5.023518,5.586647
0.010000,5.348198,9.849320,4.288695,4.593702,1.067958,-5.041997,5.587303
0.010000,5.383543,9.819820,4.334733,4.603875,1.017348,-5.061068,5.588082
0.010000,5.418988,9.790287,4.380869,4.613540,0.966539,-5.080846,5.588986
0.010000,5.454531,9.760730,4.427096,4.622696,0.915524,-5.101491,5.590013
0.010000,5.490173,9.731157,4.473409,4.631339,0.864293,-5.123118,5.591163
0.010000,5.525914,9.701575,4.519804,4.639467,0.812835,-5.145847,5.592436
0.010000,5.561752,9.671993,4.566275,4.647078,0.761136,-5.169856,5.593833
0.010000,5.597689,9.642417,4.612816,4.654170,0.709184,-5.195191,5.595352
0.010000,5.633723,9.612857,4.659424,4.660740,0.656963,-5.222066,5.596994
0.010000,5.669854,9.583320,4.706092,4.666784,0.604458,-5.250531,5.598758
0.010000,5.706081,9.553814,4.752815,4.672301,0.551651,-5.280739,5.600643
0.010000,5.742405,9.524348,4.799587,4.677286,0.498523,-5.312822,5.602651
0.010000,5.778824,9.494928,4.846405,4.681737,0.445054,-5.346864,5.604780
0.010000,5.815338,9.465564,4.893261,4.685649,0.391225,-5.382935,5.607029
0.010000,5.851946,9.436263,4.940151,4.689019,0.337012,-5.421303,5.609399
0.010000,5.888648,9.407034,4.987070,4.691843,0.282393,-5.461849,5.611889
0.010000,5.925441,9.377884,5.034011,4.694116,0.227345,-5.504794,5.614498
0.010000,5.962326,9.348821,5.080969,4.695835,0.171843,-5.550247,5.617226
0.010000,5.999300,9.319855,5.127939,4.696993,0.115861,-5.598207,5.620072
0.010000,6.036363,9.290992,5.174915,4.697587,0.059373,-5.648786,5.623035
0.010000,6.073514,9.262242,5.221891,4.697611,0.002352,-5.702064,5.626116
0.010000,6.110750,9.233611,5.268862,4.697058,-0.055229,-5.758097,5.629312
0.010000,6.148070,9.205109,5.315821,4.695924,-0.113398,-5.816874,5.632624
0.010000,6.185472,9.176743,5.362763,4.694203,-0.172183,-5.878515,5.636050
0.010000,6.222955,9.148522,5.409682,4.691886,-0.231613,-5.943012,5.639590
0.010000,6.260515,9.120452,5.456572,4.688969,-0.291716,-6.010347,5.643242
0.010000,6.298151,9.092544,5.503426,4.685444,-0.352522,-6.080514,5.647006
0.010000,6.335859,9.064803,5.550239,4.681303,-0.414058,-6.153649,5.650880
0.010000,6.373638,9.037240,5.597005,4.676540,-0.476353,-6.229488,5.654863
0.010000,6.411484,9.009860,5.643716,4.671146,-0.539434,-6.308133,5.658954
0.010000,6.449394,8.982673,5.690367,4.665112,-0.603330,-6.389579,5.663151
0.010000,6.487365,8.955686,5.736951,4.658432,-0.668065,-6.473543,5.667454
0.010000,6.525393,8.928907,5.783462,4.651095,-0.733667,-6.560152,5.671860
0.010000,6.563475,8.902343,5.829893,4.643093,-0.800159,-6.649247,5.676368
0.010000,6.601606,8.876002,5.876238,4.634418,-0.867564,-6.740505,5.680976
0.010000,6.639781,8.849892,5.922488,4.625059,-0.935905,-6.834059,5.685682
0.010000,6.677998,8.824020,5.968638,4.615007,-1.005201,-6.929597,5.690486
0.010000,6.716250,8.798394,6.014681,4.604252,-1.075470,-7.026938,5.695384
0.010000,6.754532,8.773021,6.060609,4.592785,-1.146729,-7.125840,5.700374
0.010000,6.792840,8.747907,6.106415,4.580595,-1.218991,-7.226267,5.705455
0.010000,6.831168,8.723061,6.152091,4.567672,-1.292269,-7.327742,5.710625
0.010000,6.869510,8.698488,6.197631,4.554006,-1.366570,-7.430128,5.715880
0.010000,6.907859,8.674196,6.243027,4.539587,-1.441902,-7.533162,5.721219
0.010000,6.946210,8.650192,6.288271,4.524405,-1.518267,-7.636541,5.726639
0.010000,6.984556,8.626480,6.333356,4.508448,-1.595666,-7.739866,5.732138
0.010000,7.022889,8.603069,6.378273,4.491707,-1.674096,-7.842993,5.737712
0.010000,7.061203,8.579964,6.423014,4.474172,-1.753549,-7.945367,5.743359
0.010000,7.099490,8.557171,6.467573,4.455831,-1.834019,-8.046903,5.749076
0.010000,7.137743,8.534695,6.511940,4.436676,-1.915488,-8.146995,5.754860
0.010000,7.175952,8.512542,6.556107,4.416697,-1.997943,-8.245450,5.760707
0.010000,7.214111,8.490718,6.600065,4.395883,-2.081361,-8.341829,5.766616
0.010000,7.252210,8.469227,6.643808,4.374226,-2.165719,-8.435811,5.772582
0.010000,7.290240,8.448074,6.687325,4.351716,-2.250989,-8.526972,5.778602
